No,IDBrokerSummary,Date,IDFirm,FirmName,Volume,Value,Frequency,Year
55,556887,2019-02-28T00:00:00,KS,Kresna Sekuritas,587214800.0,430735494200.0,7588.0,2019
56,556888,2019-02-28T00:00:00,KW,Corpus Sekuritas Indonesia,1293200.0,2695414000.0,6.0,2019
57,556889,2019-02-28T00:00:00,KZ,CLSA Sekuritas Indonesia,225808260.0,898300752100.0,23010.0,2019
58,556890,2019-02-28T00:00:00,LG,Trimegah Sekuritas Indonesia Tbk.,255021100.0,385413605400.0,12536.0,2019
59,556891,2019-02-28T00:00:00,LH,Royal Investium Sekuritas,294684300.0,103612660700.0,2538.0,2019
60,556892,2019-02-28T00:00:00,LS,Reliance Sekuritas Indonesia Tbk.,902361200.0,184247144900.0,5956.0,2019
61,556893,2019-02-28T00:00:00,MG,Semesta Indovest Sekuritas,285466800.0,184722623800.0,18378.0,2019
62,556894,2019-02-28T00:00:00,MI,Victoria Sekuritas Indonesia,55345700.0,30240357500.0,1789.0,2019
63,556895,2019-02-28T00:00:00,MK,Ekuator Swarna Sekuritas,44232500.0,58551123200.0,15280.0,2019
64,556896,2019-02-28T00:00:00,ML,Merrill Lynch Sekuritas Indonesia,194274932.0,983403758940.0,20444.0,2019
65,556897,2019-02-28T00:00:00,MS,Morgan Stanley Sekuritas Indonesia,211272526.0,620445093400.0,8577.0,2019
66,556898,2019-02-28T00:00:00,MU,Minna Padi Investama Sekuritas,64225576.0,45599086980.0,837.0,2019
67,556899,2019-02-28T00:00:00,NI,BNI Sekuritas,398651600.0,363216280800.0,28548.0,2019
68,556900,2019-02-28T00:00:00,OD,DANAREKSA SEKURITAS,159142500.0,162500602300.0,13047.0,2019
69,556901,2019-02-28T00:00:00,OK,NET SEKURITAS,3036500.0,4209725500.0,238.0,2019
70,556902,2019-02-28T00:00:00,PC,FAC Sekuritas Indonesia,924832900.0,350177784400.0,15823.0,2019
71,556903,2019-02-28T00:00:00,PD,Indo Premier Sekuritas,632484100.0,585385699300.0,65735.0,2019
72,556904,2019-02-28T00:00:00,PF,Danasakti Sekuritas Indonesia,15259800.0,9397805200.0,2000.0,2019
73,556905,2019-02-28T00:00:00,PG,Panca Global Sekuritas,467409600.0,75923478700.0,996.0,2019
74,556906,2019-02-28T00:00:00,PI,Magenta Kapital Sekuritas Indonesia,10356200.0,5368267200.0,376.0,2019
75,556907,2019-02-28T00:00:00,PK,Pratama Capital Sekuritas,86301000.0,26121605400.0,472.0,2019
76,556908,2019-02-28T00:00:00,PO,Pilarmas Investindo Sekuritas,43928200.0,45831998100.0,1993.0,2019
77,556909,2019-02-28T00:00:00,PP,Aldiracita Sekuritas Indonesia,2996900.0,2053109500.0,270.0,2019
78,556910,2019-02-28T00:00:00,PS,PARAMITRA ALFA SEKURITAS,32405800.0,30287216300.0,3528.0,2019
79,556911,2019-02-28T00:00:00,QA,Pool Advista Sekuritas,23680000.0,42072358600.0,2466.0,2019
80,556912,2019-02-28T00:00:00,RB,Nikko Sekuritas Indonesia,6247724.0,8147479650.0,254.0,2019
81,556913,2019-02-28T00:00:00,RF,Buana Capital Sekuritas,258550000.0,86085022300.0,1838.0,2019
82,556914,2019-02-28T00:00:00,RG,Profindo Sekuritas Indonesia,151732100.0,68477742300.0,4974.0,2019
83,556915,2019-02-28T00:00:00,RO,NISP SEKURITAS,106982500.0,47978956200.0,4672.0,2019
84,556916,2019-02-28T00:00:00,RS,Yulie Sekuritas Indonesia Tbk.,4353200.0,1220401800.0,221.0,2019
85,556917,2019-02-28T00:00:00,RX,Macquarie Sekuritas Indonesia,302433400.0,931705118500.0,12933.0,2019
86,556918,2019-02-28T00:00:00,SA,BOSOWA SEKURITAS,627870700.0,118446734300.0,3840.0,2019
87,556919,2019-02-28T00:00:00,SC,IMG Sekuritas,62000.0,808737500.0,40.0,2019
88,556920,2019-02-28T00:00:00,SF,Surya Fajar Sekuritas,153056900.0,22617851400.0,487.0,2019
89,556921,2019-02-28T00:00:00,SH,Artha Sekuritas Indonesia,620451200.0,192738026100.0,4199.0,2019
90,556922,2019-02-28T00:00:00,SQ,BCA Sekuritas,69532462.0,68947533850.0,4719.0,2019
91,556923,2019-02-28T00:00:00,SS,Supra Sekuritas Indonesia,11799500.0,22670032000.0,499.0,2019
92,556924,2019-02-28T00:00:00,TF,Universal Broker Indonesia Sekuritas,518643900.0,132695074200.0,3228.0,2019
93,556925,2019-02-28T00:00:00,TP,OCBC Sekuritas Indonesia,343277900.0,166280068200.0,6824.0,2019
94,556926,2019-02-28T00:00:00,TS,Dwidana Sakti Sekuritas,41047500.0,7534896400.0,358.0,2019
95,556927,2019-02-28T00:00:00,TX,Dhanawibawa Sekuritas Indonesia,57679340.0,24167326946.0,792.0,2019
96,556928,2019-02-28T00:00:00,XA,NH Korindo Sekuritas Indonesia,1379932300.0,251313248400.0,8148.0,2019
97,556929,2019-02-28T00:00:00,XC,Primasia Unggul Sekuritas,1882600.0,658085900.0,137.0,2019
98,556930,2019-02-28T00:00:00,XL,Mahakarya Artha Sekuritas,14421700.0,8906866400.0,1172.0,2019
99,556931,2019-02-28T00:00:00,YB,Jasa Utama Capital Sekuritas,484415200.0,292691267900.0,13892.0,2019
100,556932,2019-02-28T00:00:00,YJ,Lotus Andalan Sekuritas,827016300.0,326522809500.0,17419.0,2019
101,556933,2019-02-28T00:00:00,YO,Amantara Sekuritas Indonesia,578400.0,2067256000.0,481.0,2019
102,556934,2019-02-28T00:00:00,YP,Mirae Asset Sekuritas Indonesia,1795977100.0,1182764037100.0,108509.0,2019
103,556935,2019-02-28T00:00:00,YU,CGS-CIMB Sekuritas Indonesia,716785800.0,1089029226900.0,35635.0,2019
104,556936,2019-02-28T00:00:00,ZP,Maybank Kim Eng Sekuritas,282814752.0,305577406250.0,13135.0,2019
105,556937,2019-02-28T00:00:00,ZR,Bumiputera Sekuritas,1777009800.0,175133062200.0,3535.0,2019
1,557043,2019-03-01T00:00:00,AD,OSO Sekuritas Indonesia,455976800.0,175403274900.0,5749.0,2019
2,557044,2019-03-01T00:00:00,AF,Harita Kencana Sekuritas,15715400.0,13567803300.0,428.0,2019
3,557045,2019-03-01T00:00:00,AG,Kiwoom Sekuritas Indonesia,496174500.0,168448025200.0,5394.0,2019
4,557046,2019-03-01T00:00:00,AH,Shinhan Sekuritas Indonesia,38222900.0,8547897000.0,955.0,2019
5,557047,2019-03-01T00:00:00,AI,UOB Kay Hian Sekuritas,71558100.0,79591930000.0,5131.0,2019
6,557048,2019-03-01T00:00:00,AK,UBS Sekuritas Indonesia,190055370.0,894889694300.0,24897.0,2019
7,557049,2019-03-01T00:00:00,AN,Wanteg Sekuritas,22958200.0,16982661200.0,3133.0,2019
8,557050,2019-03-01T00:00:00,AO,ERDIKHA ELIT SEKURITAS,74778400.0,61074739900.0,6300.0,2019
9,557051,2019-03-01T00:00:00,AP,Pacific Sekuritas Indonesia,252775600.0,55478725400.0,114.0,2019
10,557052,2019-03-01T00:00:00,AR,Binaartha Sekuritas,10046100.0,8112608000.0,261.0,2019
11,557053,2019-03-01T00:00:00,AT,Phintraco Sekuritas,38730700.0,19070321600.0,3998.0,2019
12,557054,2019-03-01T00:00:00,AZ,Sucor Sekuritas,132268100.0,105705758100.0,5467.0,2019
13,557055,2019-03-01T00:00:00,BF,Inti Fikasa Sekuritas,7532600.0,4396947100.0,275.0,2019
14,557056,2019-03-01T00:00:00,BK,J.P. Morgan Sekuritas Indonesia,154734880.0,508099529064.0,23145.0,2019
15,557057,2019-03-01T00:00:00,BQ,Korea Investment and Sekuritas Indonesia,186350700.0,46306643000.0,4812.0,2019
16,557058,2019-03-01T00:00:00,BR,Trust Sekuritas,37324300.0,38867326800.0,2592.0,2019
17,557059,2019-03-01T00:00:00,BS,Equity Sekuritas Indonesia,86946500.0,42115004400.0,470.0,2019
18,557060,2019-03-01T00:00:00,BZ,BATAVIA PROSPERINDO SEKURITAS,1783600.0,1758003900.0,274.0,2019
19,557061,2019-03-01T00:00:00,CC,MANDIRI SEKURITAS,610281300.0,1065293523300.0,57821.0,2019
20,557062,2019-03-01T00:00:00,CD,Mega Capital Sekuritas,432504400.0,153245118800.0,3231.0,2019
21,557063,2019-03-01T00:00:00,CG,Citigroup Sekuritas Indonesia,57433600.0,232847825700.0,19537.0,2019
22,557064,2019-03-01T00:00:00,CP,Valbury Sekuritas Indonesia,1470536200.0,489642349200.0,17702.0,2019
23,557065,2019-03-01T00:00:00,CS,Credit Suisse Sekuritas Indonesia,93904700.0,323430078200.0,12533.0,2019
24,557066,2019-03-01T00:00:00,DB,Deutsche Sekuritas Indonesia,187327562.0,510156590800.0,21696.0,2019
25,557067,2019-03-01T00:00:00,DD,Makindo Sekuritas,775800.0,4174335000.0,142.0,2019
26,557068,2019-03-01T00:00:00,DH,SINARMAS SEKURITAS,209451347.0,330226428900.0,13844.0,2019
27,557069,2019-03-01T00:00:00,DM,Masindo Artha Sekuritas,40519100.0,24343722200.0,424.0,2019
28,557070,2019-03-01T00:00:00,DP,DBS Vickers Sekuritas Indonesia,17642400.0,38710222100.0,1266.0,2019
29,557071,2019-03-01T00:00:00,DR,RHB Sekuritas Indonesia,1134771700.0,330692352100.0,21106.0,2019
30,557072,2019-03-01T00:00:00,DX,Bahana Sekuritas,125036968.0,255893419811.0,7777.0,2019
31,557073,2019-03-01T00:00:00,EL,Evergreen Sekuritas Indonesia,81787800.0,30496140300.0,1772.0,2019
32,557074,2019-03-01T00:00:00,EP,MNC Sekuritas,185518700.0,125051168800.0,14297.0,2019
33,557075,2019-03-01T00:00:00,ES,EKOKAPITAL SEKURITAS,5849700.0,4360228100.0,480.0,2019
34,557076,2019-03-01T00:00:00,FG,Nomura Sekuritas Indonesia,54866768.0,151785347111.0,8460.0,2019
35,557077,2019-03-01T00:00:00,FM,ONIX SEKURITAS,26360000.0,36149921400.0,1140.0,2019
36,557078,2019-03-01T00:00:00,FO,Forte Global Sekuritas,1737700.0,166764800.0,56.0,2019
37,557079,2019-03-01T00:00:00,FS,Yuanta Sekuritas Indonesia,517755700.0,163157218800.0,8209.0,2019
38,557080,2019-03-01T00:00:00,FZ,Waterfront Sekuritas Indonesia,80368800.0,46671874600.0,5518.0,2019
39,557081,2019-03-01T00:00:00,GA,BNC Sekuritas Indonesia,246416300.0,65436613500.0,3885.0,2019
40,557082,2019-03-01T00:00:00,GI,Mahastra Andalan Sekuritas,2377000.0,1074200000.0,45.0,2019
41,557083,2019-03-01T00:00:00,GR,PANIN SEKURITAS Tbk.,231162200.0,208524504000.0,14036.0,2019
42,557084,2019-03-01T00:00:00,GW,HSBC Sekuritas Indonesia,3050100.0,22393306500.0,504.0,2019
43,557085,2019-03-01T00:00:00,HD,KGI Sekuritas Indonesia,470497800.0,161008159400.0,4568.0,2019
44,557086,2019-03-01T00:00:00,HP,Henan Putihrai Sekuritas,98464800.0,68514301600.0,7076.0,2019
45,557087,2019-03-01T00:00:00,ID,Anugerah Sekuritas Indonesia,419641284.0,78436876600.0,2344.0,2019
46,557088,2019-03-01T00:00:00,IF,SAMUEL SEKURITAS INDONESIA,86331400.0,204933481000.0,5671.0,2019
47,557089,2019-03-01T00:00:00,IH,Pacific 2000 Sekuritas,123111300.0,61036724700.0,1819.0,2019
48,557090,2019-03-01T00:00:00,II,Danatama Makmur Sekuritas,68789400.0,4865452000.0,75.0,2019
49,557091,2019-03-01T00:00:00,IN,INVESTINDO NUSANTARA SEKURITA,53516800.0,23273275300.0,4112.0,2019
50,557092,2019-03-01T00:00:00,IP,Indosurya Bersinar Sekuritas,41729200.0,26505544400.0,1691.0,2019
51,557093,2019-03-01T00:00:00,IT,INTI TELADAN SEKURITAS,1832700.0,4324582600.0,214.0,2019
52,557094,2019-03-01T00:00:00,IU,Indo Capital Sekuritas,23807200.0,20816137100.0,1342.0,2019
53,557095,2019-03-01T00:00:00,KI,Ciptadana Sekuritas Asia,572552700.0,239414918900.0,6775.0,2019
54,557096,2019-03-01T00:00:00,KK,Phillip Sekuritas Indonesia,256563896.0,207147517000.0,28888.0,2019
55,557097,2019-03-01T00:00:00,KS,Kresna Sekuritas,672736700.0,491173445100.0,4750.0,2019
56,557098,2019-03-01T00:00:00,KW,Corpus Sekuritas Indonesia,6233600.0,5142784500.0,49.0,2019
57,557099,2019-03-01T00:00:00,KZ,CLSA Sekuritas Indonesia,202994600.0,614545274900.0,27592.0,2019
58,557100,2019-03-01T00:00:00,LG,Trimegah Sekuritas Indonesia Tbk.,190878300.0,207667152800.0,12205.0,2019
59,557101,2019-03-01T00:00:00,LH,Royal Investium Sekuritas,240886500.0,84668896300.0,2752.0,2019
60,557102,2019-03-01T00:00:00,LS,Reliance Sekuritas Indonesia Tbk.,320469600.0,119534076200.0,4049.0,2019
61,557103,2019-03-01T00:00:00,MG,Semesta Indovest Sekuritas,142710600.0,90089864300.0,7026.0,2019
62,557104,2019-03-01T00:00:00,MI,Victoria Sekuritas Indonesia,63777100.0,35915996100.0,1567.0,2019
63,557105,2019-03-01T00:00:00,MK,Ekuator Swarna Sekuritas,36531500.0,38877159900.0,3163.0,2019
64,557106,2019-03-01T00:00:00,ML,Merrill Lynch Sekuritas Indonesia,58823888.0,302186241700.0,8429.0,2019
65,557107,2019-03-01T00:00:00,MS,Morgan Stanley Sekuritas Indonesia,126122860.0,537800491400.0,12716.0,2019
66,557108,2019-03-01T00:00:00,MU,Minna Padi Investama Sekuritas,19619524.0,11657586300.0,538.0,2019
67,557109,2019-03-01T00:00:00,NI,BNI Sekuritas,268674846.0,229705230000.0,24326.0,2019
68,557110,2019-03-01T00:00:00,OD,DANAREKSA SEKURITAS,159375400.0,165187039800.0,12041.0,2019
69,557111,2019-03-01T00:00:00,OK,NET SEKURITAS,3242500.0,7395809000.0,262.0,2019
70,557112,2019-03-01T00:00:00,PC,FAC Sekuritas Indonesia,140861500.0,71373667400.0,2536.0,2019
71,557113,2019-03-01T00:00:00,PD,Indo Premier Sekuritas,409628584.0,369419160160.0,49684.0,2019
72,557114,2019-03-01T00:00:00,PF,Danasakti Sekuritas Indonesia,17730400.0,13644750900.0,2918.0,2019
73,557115,2019-03-01T00:00:00,PG,Panca Global Sekuritas,220375900.0,42308250900.0,1103.0,2019
74,557116,2019-03-01T00:00:00,PI,Magenta Kapital Sekuritas Indonesia,6028300.0,7681593700.0,359.0,2019
75,557117,2019-03-01T00:00:00,PK,Pratama Capital Sekuritas,6687000.0,8443246900.0,321.0,2019
76,557118,2019-03-01T00:00:00,PO,Pilarmas Investindo Sekuritas,312375500.0,109193051400.0,1944.0,2019
77,557119,2019-03-01T00:00:00,PP,Aldiracita Sekuritas Indonesia,7518700.0,3759139500.0,145.0,2019
78,557120,2019-03-01T00:00:00,PS,PARAMITRA ALFA SEKURITAS,27627200.0,31704214500.0,3745.0,2019
79,557121,2019-03-01T00:00:00,QA,Pool Advista Sekuritas,16118500.0,13620955500.0,519.0,2019
80,557122,2019-03-01T00:00:00,RB,Nikko Sekuritas Indonesia,6581138.0,5659079050.0,137.0,2019
81,557123,2019-03-01T00:00:00,RF,Buana Capital Sekuritas,73870300.0,74821141000.0,1538.0,2019
82,557124,2019-03-01T00:00:00,RG,Profindo Sekuritas Indonesia,53901100.0,35295582400.0,4023.0,2019
83,557125,2019-03-01T00:00:00,RO,NISP SEKURITAS,65900900.0,48524523900.0,5400.0,2019
84,557126,2019-03-01T00:00:00,RS,Yulie Sekuritas Indonesia Tbk.,1552500.0,674386900.0,92.0,2019
85,557127,2019-03-01T00:00:00,RX,Macquarie Sekuritas Indonesia,95476994.0,513034305300.0,13109.0,2019
86,557128,2019-03-01T00:00:00,SA,BOSOWA SEKURITAS,394394500.0,96488844500.0,4418.0,2019
87,557129,2019-03-01T00:00:00,SC,IMG Sekuritas,195600.0,3002482900.0,77.0,2019
88,557130,2019-03-01T00:00:00,SF,Surya Fajar Sekuritas,300559000.0,41695709500.0,329.0,2019
89,557131,2019-03-01T00:00:00,SH,Artha Sekuritas Indonesia,153265400.0,108011046000.0,5038.0,2019
90,557132,2019-03-01T00:00:00,SQ,BCA Sekuritas,37050614.0,52370791750.0,3855.0,2019
91,557133,2019-03-01T00:00:00,SS,Supra Sekuritas Indonesia,1723000.0,3791548500.0,264.0,2019
92,557134,2019-03-01T00:00:00,TF,Universal Broker Indonesia Sekuritas,260209400.0,115563992600.0,2801.0,2019
93,557135,2019-03-01T00:00:00,TP,OCBC Sekuritas Indonesia,283133600.0,148023963900.0,7798.0,2019
94,557136,2019-03-01T00:00:00,TS,Dwidana Sakti Sekuritas,36359000.0,4626369000.0,329.0,2019
95,557137,2019-03-01T00:00:00,TX,Dhanawibawa Sekuritas Indonesia,104295730.0,59978151618.0,538.0,2019
96,557138,2019-03-01T00:00:00,XA,NH Korindo Sekuritas Indonesia,1888291600.0,367745965000.0,7655.0,2019
97,557139,2019-03-01T00:00:00,XC,Primasia Unggul Sekuritas,967600.0,604207600.0,113.0,2019
98,557140,2019-03-01T00:00:00,XL,Mahakarya Artha Sekuritas,14453400.0,5809408500.0,703.0,2019
99,557141,2019-03-01T00:00:00,YB,Jasa Utama Capital Sekuritas,312954100.0,199246878000.0,11360.0,2019
100,557142,2019-03-01T00:00:00,YJ,Lotus Andalan Sekuritas,542292300.0,289580792600.0,16553.0,2019
101,557143,2019-03-01T00:00:00,YO,Amantara Sekuritas Indonesia,238200.0,238176400.0,56.0,2019
102,557144,2019-03-01T00:00:00,YP,Mirae Asset Sekuritas Indonesia,1082852771.0,749327689500.0,90591.0,2019
103,557145,2019-03-01T00:00:00,YU,CGS-CIMB Sekuritas Indonesia,472677678.0,738935256700.0,34066.0,2019
104,557146,2019-03-01T00:00:00,ZP,Maybank Kim Eng Sekuritas,232827632.0,301584112700.0,11967.0,2019
105,557147,2019-03-01T00:00:00,ZR,Bumiputera Sekuritas,1783201600.0,181273345100.0,1712.0,2019
1,557148,2019-03-04T00:00:00,AD,OSO Sekuritas Indonesia,352728000.0,115358607400.0,5694.0,2019
2,557149,2019-03-04T00:00:00,AF,Harita Kencana Sekuritas,11991900.0,11868247600.0,382.0,2019
3,557150,2019-03-04T00:00:00,AG,Kiwoom Sekuritas Indonesia,533531500.0,136394627100.0,6035.0,2019
4,557151,2019-03-04T00:00:00,AH,Shinhan Sekuritas Indonesia,60791000.0,14497237000.0,1151.0,2019
5,557152,2019-03-04T00:00:00,AI,UOB Kay Hian Sekuritas,109666400.0,79236409500.0,6264.0,2019
6,557153,2019-03-04T00:00:00,AK,UBS Sekuritas Indonesia,172607536.0,775775924370.0,31401.0,2019
7,557154,2019-03-04T00:00:00,AN,Wanteg Sekuritas,34295000.0,19317372100.0,2384.0,2019
8,557155,2019-03-04T00:00:00,AO,ERDIKHA ELIT SEKURITAS,101695700.0,75649759700.0,6664.0,2019
9,557156,2019-03-04T00:00:00,AP,Pacific Sekuritas Indonesia,305794900.0,124363318800.0,43.0,2019
10,557157,2019-03-04T00:00:00,AR,Binaartha Sekuritas,3611900.0,11917211300.0,523.0,2019
11,557158,2019-03-04T00:00:00,AT,Phintraco Sekuritas,35272900.0,18375616300.0,4804.0,2019
12,557159,2019-03-04T00:00:00,AZ,Sucor Sekuritas,316978994.0,208460773916.0,5915.0,2019
13,557160,2019-03-04T00:00:00,BF,Inti Fikasa Sekuritas,7899700.0,3983535700.0,244.0,2019
14,557161,2019-03-04T00:00:00,BK,J.P. Morgan Sekuritas Indonesia,171224342.0,214159400820.0,21050.0,2019
15,557162,2019-03-04T00:00:00,BQ,Korea Investment and Sekuritas Indonesia,151963900.0,48210474300.0,4416.0,2019
16,557163,2019-03-04T00:00:00,BR,Trust Sekuritas,58695006.0,37145258614.0,2015.0,2019
17,557164,2019-03-04T00:00:00,BS,Equity Sekuritas Indonesia,131396400.0,38312029900.0,800.0,2019
18,557165,2019-03-04T00:00:00,BZ,BATAVIA PROSPERINDO SEKURITAS,94169300.0,10793067400.0,312.0,2019
19,557166,2019-03-04T00:00:00,CC,MANDIRI SEKURITAS,696203700.0,764288516600.0,58171.0,2019
20,557167,2019-03-04T00:00:00,CD,Mega Capital Sekuritas,236609675.0,136422679880.0,3507.0,2019
21,557168,2019-03-04T00:00:00,CG,Citigroup Sekuritas Indonesia,104988910.0,277482070200.0,13951.0,2019
22,557169,2019-03-04T00:00:00,CP,Valbury Sekuritas Indonesia,1559496000.0,422044328400.0,22069.0,2019
23,557170,2019-03-04T00:00:00,CS,Credit Suisse Sekuritas Indonesia,121236700.0,385701102100.0,15547.0,2019
24,557171,2019-03-04T00:00:00,DB,Deutsche Sekuritas Indonesia,117225100.0,433922153800.0,16687.0,2019
25,557172,2019-03-04T00:00:00,DD,Makindo Sekuritas,20000.0,546085000.0,35.0,2019
26,557173,2019-03-04T00:00:00,DH,SINARMAS SEKURITAS,167374200.0,199808830200.0,11216.0,2019
27,557174,2019-03-04T00:00:00,DM,Masindo Artha Sekuritas,80311900.0,16608767500.0,361.0,2019
28,557175,2019-03-04T00:00:00,DP,DBS Vickers Sekuritas Indonesia,14504200.0,50797251000.0,2026.0,2019
29,557176,2019-03-04T00:00:00,DR,RHB Sekuritas Indonesia,379491600.0,273228615100.0,21124.0,2019
30,557177,2019-03-04T00:00:00,DX,Bahana Sekuritas,82354542.0,126636991681.0,7849.0,2019
31,557178,2019-03-04T00:00:00,EL,Evergreen Sekuritas Indonesia,90765100.0,41200958400.0,2855.0,2019
32,557179,2019-03-04T00:00:00,EP,MNC Sekuritas,190437400.0,120436866700.0,17370.0,2019
33,557180,2019-03-04T00:00:00,ES,EKOKAPITAL SEKURITAS,6530600.0,5179464800.0,764.0,2019
34,557181,2019-03-04T00:00:00,FG,Nomura Sekuritas Indonesia,55130242.0,121436541781.0,8716.0,2019
35,557182,2019-03-04T00:00:00,FM,ONIX SEKURITAS,32439000.0,32379489100.0,1201.0,2019
36,557183,2019-03-04T00:00:00,FO,Forte Global Sekuritas,2051400.0,227330000.0,77.0,2019
37,557184,2019-03-04T00:00:00,FS,Yuanta Sekuritas Indonesia,1647845750.0,277018209300.0,10137.0,2019
38,557185,2019-03-04T00:00:00,FZ,Waterfront Sekuritas Indonesia,139267650.0,63921591500.0,5672.0,2019
39,557186,2019-03-04T00:00:00,GA,BNC Sekuritas Indonesia,128760700.0,65608982000.0,2972.0,2019
40,557187,2019-03-04T00:00:00,GI,Mahastra Andalan Sekuritas,417400.0,517691500.0,63.0,2019
41,557188,2019-03-04T00:00:00,GR,PANIN SEKURITAS Tbk.,275572444.0,214193184100.0,17313.0,2019
42,557189,2019-03-04T00:00:00,GW,HSBC Sekuritas Indonesia,5158200.0,53721489500.0,1810.0,2019
43,557190,2019-03-04T00:00:00,HD,KGI Sekuritas Indonesia,331061000.0,182720441300.0,4114.0,2019
44,557191,2019-03-04T00:00:00,HP,Henan Putihrai Sekuritas,124490900.0,84540236100.0,7559.0,2019
45,557192,2019-03-04T00:00:00,ID,Anugerah Sekuritas Indonesia,360863800.0,62961344200.0,2006.0,2019
46,557193,2019-03-04T00:00:00,IF,SAMUEL SEKURITAS INDONESIA,130044600.0,242657737200.0,7668.0,2019
47,557194,2019-03-04T00:00:00,IH,Pacific 2000 Sekuritas,277019800.0,59417443200.0,2217.0,2019
48,557195,2019-03-04T00:00:00,II,Danatama Makmur Sekuritas,37541300.0,4831837500.0,200.0,2019
49,557196,2019-03-04T00:00:00,IN,INVESTINDO NUSANTARA SEKURITA,40533900.0,21931050600.0,3622.0,2019
50,557197,2019-03-04T00:00:00,IP,Indosurya Bersinar Sekuritas,45812000.0,30475668500.0,1500.0,2019
51,557198,2019-03-04T00:00:00,IT,INTI TELADAN SEKURITAS,1443300.0,3350590000.0,214.0,2019
52,557199,2019-03-04T00:00:00,IU,Indo Capital Sekuritas,33510700.0,31563664200.0,1207.0,2019
53,557200,2019-03-04T00:00:00,KI,Ciptadana Sekuritas Asia,1630483144.0,556420817416.0,7024.0,2019
54,557201,2019-03-04T00:00:00,KK,Phillip Sekuritas Indonesia,308009814.0,185960408200.0,33371.0,2019
55,557202,2019-03-04T00:00:00,KS,Kresna Sekuritas,557308500.0,454578410900.0,3958.0,2019
56,557203,2019-03-04T00:00:00,KW,Corpus Sekuritas Indonesia,10538300.0,8629982000.0,28.0,2019
57,557204,2019-03-04T00:00:00,KZ,CLSA Sekuritas Indonesia,186150100.0,439537534500.0,10891.0,2019
58,557205,2019-03-04T00:00:00,LG,Trimegah Sekuritas Indonesia Tbk.,709354200.0,314686322900.0,12586.0,2019
59,557206,2019-03-04T00:00:00,LH,Royal Investium Sekuritas,221370700.0,85208024200.0,3534.0,2019
60,557207,2019-03-04T00:00:00,LS,Reliance Sekuritas Indonesia Tbk.,453006640.0,145205165200.0,4992.0,2019
61,557208,2019-03-04T00:00:00,MG,Semesta Indovest Sekuritas,149336700.0,88696824900.0,9196.0,2019
62,557209,2019-03-04T00:00:00,MI,Victoria Sekuritas Indonesia,29106300.0,23568214300.0,1500.0,2019
63,557210,2019-03-04T00:00:00,MK,Ekuator Swarna Sekuritas,37252700.0,36774138500.0,2749.0,2019
64,557211,2019-03-04T00:00:00,ML,Merrill Lynch Sekuritas Indonesia,97123594.0,453082748432.0,15026.0,2019
65,557212,2019-03-04T00:00:00,MS,Morgan Stanley Sekuritas Indonesia,97939300.0,447202780800.0,9923.0,2019
66,557213,2019-03-04T00:00:00,MU,Minna Padi Investama Sekuritas,310826225.0,155717970740.0,567.0,2019
67,557214,2019-03-04T00:00:00,NI,BNI Sekuritas,389287800.0,234053299300.0,29648.0,2019
68,557215,2019-03-04T00:00:00,OD,DANAREKSA SEKURITAS,188561500.0,196067650400.0,15009.0,2019
69,557216,2019-03-04T00:00:00,OK,NET SEKURITAS,2889600.0,1712779800.0,111.0,2019
70,557217,2019-03-04T00:00:00,PC,FAC Sekuritas Indonesia,176672300.0,66781997100.0,2514.0,2019
71,557218,2019-03-04T00:00:00,PD,Indo Premier Sekuritas,503624300.0,358074735900.0,60207.0,2019
