No,IndexSummaryID,Date,IndexCode,Previous,Highest,Lowest,Close,NumberOfStock,Change,Volume,Value,Frequency,MarketCapital,Year
20,63172,2015-01-05T00:00:00,ISSI,169.23,168.881,167.719,168.091,316.0,-1.139,3494167782.0,4070333308889.0,161472.0,2937309170020730.0,2015
21,63173,2015-01-05T00:00:00,IDX30,463.554,462.6,459.592,461.008,30.0,-2.546,803942437.0,2718449279665.0,77009.0,2976246667463890.0,2015
22,63174,2015-01-05T00:00:00,INFOBANK15,565.03,564.791,561.335,563.103,15.0,-1.927,203473514.0,700151902270.0,13311.0,1127820558014810.0,2015
23,63175,2015-01-05T00:00:00,SMinfra18,370.298,369.465,366.766,367.044,18.0,-3.254,345626449.0,1011795830345.0,35016.0,968547152723845.0,2015
24,63176,2015-01-05T00:00:00,MNC36,284.781,284.107,282.348,283.468,36.0,-1.313,859697341.0,2792381708475.0,88285.0,2994645513376960.0,2015
25,63177,2015-01-05T00:00:00,Investor33,373.774,373.088,370.707,371.235,33.0,-2.539,760917924.0,2321962438425.0,67329.0,2699408359643860.0,2015
1,63203,2015-01-06T00:00:00,COMPOSITE,5219.995,5194.803,5169.06,5169.06,507.0,-50.935,5879684247.0,4768013125034.0,266251.0,5172325068633270.0,2015
2,63204,2015-01-06T00:00:00,AGRI,2322.258,2318.483,2295.908,2295.908,21.0,-26.35,891267775.0,233009403855.0,18391.0,157987922184521.0,2015
3,63205,2015-01-06T00:00:00,MINING,1356.715,1350.715,1322.66,1333.814,41.0,-22.901,561850435.0,203701928592.0,24288.0,248514908141429.0,2015
4,63206,2015-01-06T00:00:00,BASIC-IND,541.517,538.64,533.458,533.815,65.0,-7.702,384971175.0,330864904246.0,25731.0,374716479939165.0,2015
5,63207,2015-01-06T00:00:00,MISC-IND,1274.173,1267.07,1243.936,1243.936,41.0,-30.237,192555568.0,326363073510.0,10710.0,354506535737071.0,2015
6,63208,2015-01-06T00:00:00,CONSUMER,2217.206,2209.905,2190.18,2202.421,37.0,-14.785,80097395.0,328698954626.0,16714.0,1017901801772350.0,2015
7,63209,2015-01-06T00:00:00,PROPERTY,532.765,530.663,522.873,526.081,54.0,-6.684,1086034247.0,1014252842140.0,52948.0,360808785159465.0,2015
8,63210,2015-01-06T00:00:00,INFRASTRUC,1150.403,1148.951,1141.735,1142.193,51.0,-8.21,1830592026.0,966433339030.0,59369.0,731604984498404.0,2015
9,63211,2015-01-06T00:00:00,FINANCE,731.289,729.779,725.616,726.019,85.0,-5.27,234097079.0,691746059160.0,21516.0,1307316142332670.0,2015
10,63212,2015-01-06T00:00:00,TRADE,874.885,873.776,869.67,869.67,112.0,-5.215,618218547.0,672942619875.0,36584.0,618967508868191.0,2015
11,63213,2015-01-06T00:00:00,MANUFACTUR,1337.013,1328.651,1319.85,1319.85,143.0,-17.163,657624138.0,985926932382.0,53155.0,1747124817448580.0,2015
12,63214,2015-01-06T00:00:00,LQ45,898.27,893.869,888.203,888.203,45.0,-10.067,916403989.0,3011960068398.0,123481.0,3298882875485900.0,2015
13,63215,2015-01-06T00:00:00,JII,689.087,685.237,680.432,681.067,30.0,-8.02,591401425.0,1852420818980.0,87792.0,1916471320638720.0,2015
14,63216,2015-01-06T00:00:00,MBX,1508.218,1500.83,1493.249,1493.249,255.0,-14.969,4044935132.0,4130333965629.0,211191.0,4622014446448310.0,2015
15,63217,2015-01-06T00:00:00,DBX,708.415,708.241,700.642,702.429,252.0,-5.986,1834749115.0,637679159405.0,55060.0,550310622184958.0,2015
16,63218,2015-01-06T00:00:00,KOMPAS100,1143.348,1137.461,1130.425,1130.425,100.0,-12.923,2525566931.0,3718234462468.0,181921.0,3717172166341320.0,2015
17,63219,2015-01-06T00:00:00,BISNIS-27,456.435,454.248,451.128,451.128,27.0,-5.307,463922398.0,2099533335939.0,82086.0,2696914288655780.0,2015
18,63220,2015-01-06T00:00:00,PEFINDO25,484.425,483.113,476.489,477.28,25.0,-7.145,303668025.0,291921141901.0,21995.0,166393459434042.0,2015
19,63221,2015-01-06T00:00:00,SRI-KEHATI,298.607,297.483,295.698,295.949,25.0,-2.658,444609737.0,2119469323590.0,68996.0,2505600294979330.0,2015
20,63222,2015-01-06T00:00:00,ISSI,168.091,167.147,166.288,166.288,316.0,-1.803,2912895605.0,3169397819976.0,180805.0,2905824951424290.0,2015
21,63223,2015-01-06T00:00:00,IDX30,461.008,458.899,456.294,456.35,30.0,-4.658,714067761.0,2578994432050.0,95422.0,2946179048187400.0,2015
22,63224,2015-01-06T00:00:00,INFOBANK15,563.103,562.272,558.378,559.269,15.0,-3.834,82337569.0,625456264560.0,14767.0,1120141630510900.0,2015
23,63225,2015-01-06T00:00:00,SMinfra18,367.044,366.03,363.227,363.418,18.0,-3.626,344038305.0,1075992740200.0,43361.0,958826862632000.0,2015
24,63226,2015-01-06T00:00:00,MNC36,283.468,282.098,280.371,280.371,36.0,-3.097,765096253.0,2571851547179.0,99281.0,2961926816587060.0,2015
25,63227,2015-01-06T00:00:00,Investor33,371.235,369.535,367.201,367.201,33.0,-4.034,684066833.0,2230441647325.0,83251.0,2670078281583160.0,2015
1,63253,2015-01-07T00:00:00,COMPOSITE,5169.06,5207.376,5174.796,5207.118,507.0,38.058,8333644027.0,5728197274122.0,281700.0,5207729938915870.0,2015
2,63254,2015-01-07T00:00:00,AGRI,2295.908,2328.036,2260.65,2288.405,21.0,-7.503,1387421600.0,366068691900.0,27151.0,157471626054945.0,2015
3,63255,2015-01-07T00:00:00,MINING,1333.814,1346.547,1332.968,1339.751,41.0,5.937,399914298.0,175148254360.0,17735.0,249617937458795.0,2015
4,63256,2015-01-07T00:00:00,BASIC-IND,533.815,539.209,532.962,538.62,65.0,4.805,571009760.0,412796029690.0,31025.0,378089768972368.0,2015
5,63257,2015-01-07T00:00:00,MISC-IND,1243.936,1261.045,1236.834,1256.749,41.0,12.813,257654606.0,303951226600.0,10154.0,358158099951429.0,2015
6,63258,2015-01-07T00:00:00,CONSUMER,2202.421,2234.148,2205.281,2226.331,37.0,23.91,83063342.0,404377374738.0,17429.0,1026067773630450.0,2015
7,63259,2015-01-07T00:00:00,PROPERTY,526.081,538.192,526.017,537.189,54.0,11.108,2356671635.0,1381400766315.0,56119.0,368427329255900.0,2015
8,63260,2015-01-07T00:00:00,INFRASTRUC,1142.193,1153.853,1137.295,1142.088,51.0,-0.105,2245481610.0,960311850884.0,63915.0,731537306012722.0,2015
9,63261,2015-01-07T00:00:00,FINANCE,726.019,733.959,726.146,733.623,85.0,7.604,289308481.0,859318845912.0,21575.0,1320107246481680.0,2015
10,63262,2015-01-07T00:00:00,TRADE,869.67,871.285,866.547,868.664,112.0,-1.006,743118695.0,864824233723.0,36597.0,618252851097578.0,2015
11,63263,2015-01-07T00:00:00,MANUFACTUR,1319.85,1335.146,1318.517,1333.368,143.0,13.518,911727708.0,1121124631028.0,58608.0,1762315642554240.0,2015
12,63264,2015-01-07T00:00:00,LQ45,888.203,898.124,889.538,897.506,45.0,9.303,1038294901.0,3244930281642.0,113581.0,3333436813733540.0,2015
13,63265,2015-01-07T00:00:00,JII,681.067,688.611,681.917,687.507,30.0,6.44,791898913.0,2072629714870.0,81992.0,1934592431196960.0,2015
14,63266,2015-01-07T00:00:00,MBX,1493.249,1506.714,1495.049,1506.24,255.0,12.991,5365583908.0,4724577740591.0,221097.0,4659123184828100.0,2015
15,63267,2015-01-07T00:00:00,DBX,702.429,705.488,698.247,700.274,252.0,-2.155,2968060119.0,1003619533531.0,60603.0,548606754087764.0,2015
16,63268,2015-01-07T00:00:00,KOMPAS100,1130.425,1142.206,1131.965,1141.467,100.0,11.042,3447022737.0,4403850070159.0,178895.0,3753480458622790.0,2015
17,63269,2015-01-07T00:00:00,BISNIS-27,451.128,455.332,451.738,455.05,27.0,3.922,549019754.0,2287478180803.0,79059.0,2720358488450260.0,2015
18,63270,2015-01-07T00:00:00,PEFINDO25,477.28,479.641,473.754,476.919,25.0,-0.361,269308000.0,294689567800.0,22362.0,166267693572224.0,2015
19,63271,2015-01-07T00:00:00,SRI-KEHATI,295.949,298.804,296.302,298.498,25.0,2.549,397216406.0,2140371093781.0,61534.0,2527176387031970.0,2015
20,63272,2015-01-07T00:00:00,ISSI,166.288,167.541,166.472,167.429,316.0,1.141,4937363676.0,3903657952325.0,195386.0,2925757790860530.0,2015
21,63273,2015-01-07T00:00:00,IDX30,456.35,461.578,457.045,461.174,30.0,4.824,847146482.0,2823601270728.0,87840.0,2977321772801980.0,2015
22,63274,2015-01-07T00:00:00,INFOBANK15,559.269,565.415,559.328,564.953,15.0,5.684,119573033.0,753559320165.0,16451.0,1131524981813660.0,2015
23,63275,2015-01-07T00:00:00,SMinfra18,363.418,366.994,363.359,364.974,18.0,1.556,354068224.0,1002483516924.0,38555.0,963240033742575.0,2015
24,63276,2015-01-07T00:00:00,MNC36,280.371,283.419,280.796,283.203,36.0,2.832,794615519.0,2809356123991.0,93434.0,2991855264906870.0,2015
25,63277,2015-01-07T00:00:00,Investor33,367.201,370.744,367.464,370.494,33.0,3.293,798900023.0,2434859544509.0,81074.0,2694023918957940.0,2015
1,63303,2015-01-08T00:00:00,COMPOSITE,5207.118,5230.179,5208.993,5211.828,507.0,4.71,8211979307.0,6736662387126.0,269786.0,5211938215949600.0,2015
2,63304,2015-01-08T00:00:00,AGRI,2288.405,2329.59,2293.821,2322.287,21.0,33.882,1759114500.0,595231993700.0,31236.0,159803160728676.0,2015
3,63305,2015-01-08T00:00:00,MINING,1339.751,1348.817,1334.998,1337.532,41.0,-2.219,1411112239.0,429563376090.0,29287.0,249153180999720.0,2015
4,63306,2015-01-08T00:00:00,BASIC-IND,538.62,540.976,535.833,536.788,65.0,-1.832,661435772.0,596734850618.0,31848.0,376804044541239.0,2015
5,63307,2015-01-08T00:00:00,MISC-IND,1256.749,1264.204,1245.108,1245.508,41.0,-11.241,233931942.0,316715275245.0,9180.0,354954331930962.0,2015
6,63308,2015-01-08T00:00:00,CONSUMER,2226.331,2236.73,2214.436,2214.436,37.0,-11.895,92131457.0,370807182850.0,14599.0,1022387946220740.0,2015
7,63309,2015-01-08T00:00:00,PROPERTY,537.189,546.354,539.673,543.285,54.0,6.096,1886456711.0,1844139893701.0,51549.0,372608087357449.0,2015
8,63310,2015-01-08T00:00:00,INFRASTRUC,1142.088,1149.892,1142.781,1144.794,51.0,2.706,1155753398.0,807743230691.0,41618.0,733277093821939.0,2015
9,63311,2015-01-08T00:00:00,FINANCE,733.623,736.154,733.18,735.293,85.0,1.67,425030541.0,1021654376690.0,25947.0,1322673922458540.0,2015
10,63312,2015-01-08T00:00:00,TRADE,868.664,872.848,870.381,871.503,112.0,2.839,587012747.0,754072207541.0,34522.0,620276447890328.0,2015
11,63313,2015-01-08T00:00:00,MANUFACTUR,1333.368,1338.518,1325.738,1325.738,143.0,-7.63,987499171.0,1284257308713.0,55627.0,1754146322692940.0,2015
12,63314,2015-01-08T00:00:00,LQ45,897.506,902.287,898.001,898.001,45.0,0.495,1250625056.0,3900046667960.0,123802.0,3335276368085120.0,2015
13,63315,2015-01-08T00:00:00,JII,687.507,691.434,687.66,688.139,30.0,0.632,1006087278.0,2575042819961.0,88320.0,1936370705420520.0,2015
14,63316,2015-01-08T00:00:00,MBX,1506.24,1513.391,1507.307,1507.704,255.0,1.464,5277478957.0,5810127725228.0,212850.0,4663119125773920.0,2015
15,63317,2015-01-08T00:00:00,DBX,700.274,702.247,698.298,700.536,252.0,0.262,2934500350.0,926534661898.0,56936.0,548819090175677.0,2015
16,63318,2015-01-08T00:00:00,KOMPAS100,1141.467,1147.426,1142.02,1142.242,100.0,0.775,3913996470.0,4976394397512.0,186539.0,3756030393113460.0,2015
17,63319,2015-01-08T00:00:00,BISNIS-27,455.05,457.208,454.688,454.688,27.0,-0.362,674571385.0,2730966313621.0,79665.0,2718196249180950.0,2015
18,63320,2015-01-08T00:00:00,PEFINDO25,476.919,479.893,473.791,477.408,25.0,0.489,315530500.0,381932263700.0,25172.0,166438044383357.0,2015
19,63321,2015-01-08T00:00:00,SRI-KEHATI,298.498,299.953,298.856,299.035,25.0,0.537,569437650.0,2650416303317.0,66931.0,2531728078570670.0,2015
20,63322,2015-01-08T00:00:00,ISSI,167.429,168.316,167.602,167.808,316.0,0.379,4530461170.0,4876084275530.0,192699.0,2932340613685910.0,2015
21,63323,2015-01-08T00:00:00,IDX30,461.174,463.398,461.258,461.258,30.0,0.084,962598867.0,3307361777432.0,92175.0,2977863518145220.0,2015
22,63324,2015-01-08T00:00:00,INFOBANK15,564.953,567.403,564.7,566.447,15.0,1.494,138471743.0,913186420100.0,18921.0,1134516828750700.0,2015
23,63325,2015-01-08T00:00:00,SMinfra18,364.974,367.49,365.069,365.514,18.0,0.54,401802055.0,1262138222462.0,37749.0,964424573029970.0,2015
24,63326,2015-01-08T00:00:00,MNC36,283.203,284.647,283.321,283.358,36.0,0.155,1037369393.0,3529275333265.0,101456.0,2993489408187580.0,2015
25,63327,2015-01-08T00:00:00,Investor33,370.494,372.48,370.61,370.793,33.0,0.299,756909409.0,2677884590369.0,77355.0,2696192037394710.0,2015
1,63328,2015-01-09T00:00:00,COMPOSITE,5211.828,5240.238,5212.28,5216.665,507.0,4.837,8444620412.0,7403327709713.0,237174.0,5216785209619950.0,2015
2,63329,2015-01-09T00:00:00,AGRI,2322.287,2366.009,2331.555,2352.288,21.0,30.001,576620461.0,369225131428.0,22134.0,161867576351763.0,2015
3,63330,2015-01-09T00:00:00,MINING,1337.532,1358.18,1341.006,1351.462,41.0,13.93,2562285546.0,525283170480.0,32556.0,251761909143023.0,2015
4,63331,2015-01-09T00:00:00,BASIC-IND,536.788,538.901,532.332,532.332,65.0,-4.456,378458057.0,396232737979.0,23959.0,373675509812842.0,2015
5,63332,2015-01-09T00:00:00,MISC-IND,1245.508,1254.77,1235.503,1241.457,41.0,-4.051,155053946.0,554286598650.0,9075.0,353799929954196.0,2015
6,63333,2015-01-09T00:00:00,CONSUMER,2214.436,2219.288,2199.485,2203.459,37.0,-10.977,117954111.0,490209559090.0,18269.0,1019118360685580.0,2015
7,63334,2015-01-09T00:00:00,PROPERTY,543.285,548.22,541.928,542.569,54.0,-0.716,2025432345.0,1181346534175.0,42380.0,372116978924851.0,2015
8,63335,2015-01-09T00:00:00,INFRASTRUC,1144.794,1153.598,1146.492,1148.167,51.0,3.373,1115245317.0,882005228307.0,34198.0,735445583468364.0,2015
9,63336,2015-01-09T00:00:00,FINANCE,735.293,742.716,736.217,738.113,85.0,2.82,919733024.0,2168391967475.0,23490.0,1327641927822990.0,2015
10,63337,2015-01-09T00:00:00,TRADE,871.503,877.728,873.03,873.03,112.0,1.527,593837605.0,836346782129.0,31113.0,621357433456334.0,2015
11,63338,2015-01-09T00:00:00,MANUFACTUR,1325.738,1330.071,1316.608,1318.57,143.0,-7.168,651466114.0,1440728895719.0,51303.0,1746593800452620.0,2015
12,63339,2015-01-09T00:00:00,LQ45,898.001,904.501,898.161,898.828,45.0,0.827,1323504450.0,4657725043019.0,106917.0,3338348134790490.0,2015
13,63340,2015-01-09T00:00:00,JII,688.139,693.177,688.427,688.949,30.0,0.81,1089714595.0,2882577877255.0,76413.0,1938649500922050.0,2015
14,63341,2015-01-09T00:00:00,MBX,1507.704,1516.453,1507.463,1508.957,255.0,1.253,4286451125.0,5775093634130.0,180984.0,4667104781570810.0,2015
15,63342,2015-01-09T00:00:00,DBX,700.536,703.412,699.887,701.721,252.0,1.185,4158169287.0,1628234075583.0,56190.0,549680428049139.0,2015
16,63343,2015-01-09T00:00:00,KOMPAS100,1142.242,1150.296,1142.6,1143.544,100.0,1.302,5210126758.0,5828205519884.0,167887.0,3760312091856580.0,2015
17,63344,2015-01-09T00:00:00,BISNIS-27,454.688,458.928,455.449,455.735,27.0,1.047,775194488.0,3581354910944.0,73983.0,2724456000596580.0,2015
18,63345,2015-01-09T00:00:00,PEFINDO25,477.408,482.988,473.786,473.786,25.0,-3.622,277032315.0,289808825115.0,21610.0,165175299386789.0,2015
19,63346,2015-01-09T00:00:00,SRI-KEHATI,299.035,301.378,298.995,299.686,25.0,0.651,621336263.0,3414786262514.0,60376.0,2537240146441080.0,2015
20,63347,2015-01-09T00:00:00,ISSI,167.808,168.755,167.79,167.894,316.0,0.086,4542123539.0,4333559294784.0,164828.0,2933845815695350.0,2015
21,63348,2015-01-09T00:00:00,IDX30,461.258,464.631,461.28,461.871,30.0,0.613,1123926119.0,4136764063869.0,83835.0,2981818113563800.0,2015
22,63349,2015-01-09T00:00:00,INFOBANK15,566.447,573.153,567.366,569.192,15.0,2.745,164534974.0,1398310158525.0,17438.0,1140015737942320.0,2015
23,63350,2015-01-09T00:00:00,SMinfra18,365.514,368.241,365.898,366.035,18.0,0.521,371530231.0,1172733733657.0,29187.0,965353070035590.0,2015
24,63351,2015-01-09T00:00:00,MNC36,283.358,285.339,283.06,283.44,36.0,0.082,1010594805.0,4064308655480.0,88398.0,2994353183551580.0,2015
25,63352,2015-01-09T00:00:00,Investor33,370.793,374.15,371.352,371.837,33.0,1.044,993881974.0,3647844884264.0,70804.0,2703787571658320.0,2015
1,63378,2015-01-12T00:00:00,COMPOSITE,5216.665,5220.249,5183.214,5187.933,507.0,-28.732,6965285156.0,4887533054768.0,216171.0,5189949976508020.0,2015
2,63379,2015-01-12T00:00:00,AGRI,2352.288,2352.404,2316.935,2340.15,21.0,-12.138,833531050.0,282491912450.0,19506.0,161032359568628.0,2015
3,63380,2015-01-12T00:00:00,MINING,1351.462,1356.095,1333.966,1340.796,41.0,-10.666,666491693.0,211333937250.0,20802.0,249800456535647.0,2015
4,63381,2015-01-12T00:00:00,BASIC-IND,532.332,538.921,532.514,535.481,65.0,3.149,550191173.0,357027248315.0,30025.0,375886607155238.0,2015
5,63382,2015-01-12T00:00:00,MISC-IND,1241.457,1247.937,1236.46,1238.616,41.0,-2.841,161899550.0,216808140100.0,6129.0,352990303866068.0,2015
6,63383,2015-01-12T00:00:00,CONSUMER,2203.459,2200.983,2166.077,2166.077,37.0,-37.382,77922408.0,361131941900.0,13657.0,1006207433709450.0,2015
7,63384,2015-01-12T00:00:00,PROPERTY,542.569,547.559,539.759,540.62,54.0,-1.949,1457219584.0,798985100063.0,33575.0,370787417254487.0,2015
8,63385,2015-01-12T00:00:00,INFRASTRUC,1148.167,1147.59,1141.341,1144.463,51.0,-3.704,2178960562.0,905743338225.0,42395.0,733064216784751.0,2015
9,63386,2015-01-12T00:00:00,FINANCE,738.113,738.682,728.833,730.763,85.0,-7.35,299615157.0,967767183650.0,17498.0,1315395501126280.0,2015
10,63387,2015-01-12T00:00:00,TRADE,873.03,879.554,873.618,877.846,112.0,4.816,739453979.0,786244252815.0,32584.0,624785680507471.0,2015
11,63388,2015-01-12T00:00:00,MANUFACTUR,1318.57,1319.353,1308.327,1308.7,143.0,-9.87,790013131.0,934967330315.0,49811.0,1735084344730760.0,2015
12,63389,2015-01-12T00:00:00,LQ45,898.828,899.029,890.831,890.831,45.0,-7.997,808584046.0,3004508652035.0,90859.0,3308645748460770.0,2015
13,63390,2015-01-12T00:00:00,JII,688.949,689.301,683.778,683.778,30.0,-5.171,622889036.0,1835783810660.0,65145.0,1924098899717300.0,2015
14,63391,2015-01-12T00:00:00,MBX,1508.957,1509.851,1498.172,1499.391,255.0,-9.566,4845788201.0,4135345162835.0,156434.0,4639341247053050.0,2015
15,63392,2015-01-12T00:00:00,DBX,701.721,704.451,700.484,702.463,252.0,0.742,2119496955.0,752187891933.0,59737.0,550608729454971.0,2015
16,63393,2015-01-12T00:00:00,KOMPAS100,1143.544,1143.917,1133.874,1134.549,100.0,-8.995,2976149239.0,3865726481418.0,135975.0,3730734315362120.0,2015
17,63394,2015-01-12T00:00:00,BISNIS-27,455.735,456.311,452.599,452.819,27.0,-2.916,482563194.0,2242138478665.0,60152.0,2707021404452440.0,2015
18,63395,2015-01-12T00:00:00,PEFINDO25,473.786,477.535,474.349,475.11,25.0,1.324,220188973.0,261488827015.0,16556.0,165637068217840.0,2015
19,63396,2015-01-12T00:00:00,SRI-KEHATI,299.686,299.181,296.42,296.45,25.0,-3.236,405194113.0,2115735555925.0,49863.0,2509843593333280.0,2015
20,63397,2015-01-12T00:00:00,ISSI,167.894,168.091,167.105,167.114,316.0,-0.78,3491825969.0,3079193920643.0,153736.0,2920241021763150.0,2015
21,63398,2015-01-12T00:00:00,IDX30,461.871,462.02,457.924,457.928,30.0,-3.943,597657503.0,2473528343290.0,66232.0,2956367352524710.0,2015
22,63399,2015-01-12T00:00:00,INFOBANK15,569.192,569.454,561.042,562.753,15.0,-6.439,116235587.0,868446274450.0,11705.0,1127119733014080.0,2015
23,63400,2015-01-12T00:00:00,SMinfra18,366.035,365.944,363.762,364.398,18.0,-1.637,336158497.0,992374028420.0,31530.0,961466802680475.0,2015
24,63401,2015-01-12T00:00:00,MNC36,283.44,283.435,280.667,280.73,36.0,-2.71,690221590.0,2607404687495.0,72290.0,2965726809188320.0,2015
25,63402,2015-01-12T00:00:00,Investor33,371.837,371.91,369.163,369.4,33.0,-2.437,695599859.0,2334262055040.0,62092.0,2686066342176950.0,2015
1,63453,2015-01-13T00:00:00,COMPOSITE,5187.933,5217.221,5197.086,5214.359,508.0,26.426,10903737170.0,7818411815741.0,277154.0,5214763579133290.0,2015
2,63454,2015-01-13T00:00:00,AGRI,2340.15,2348.952,2315.576,2331.335,21.0,-8.815,992980900.0,334085264500.0,19145.0,160425727487702.0,2015
3,63455,2015-01-13T00:00:00,MINING,1340.796,1339.238,1322.916,1327.61,41.0,-13.186,1588157791.0,373805999075.0,27809.0,247305815083424.0,2015
4,63456,2015-01-13T00:00:00,BASIC-IND,535.481,541.751,537.478,541.5,65.0,6.019,672550100.0,496464512200.0,37257.0,380111638747189.0,2015
5,63457,2015-01-13T00:00:00,MISC-IND,1238.616,1263.958,1242.119,1262.942,41.0,24.326,195411646.0,242769358380.0,9579.0,359922952849062.0,2015
6,63458,2015-01-13T00:00:00,CONSUMER,2166.077,2199.863,2178.826,2191.452,37.0,25.375,95386300.0,422728179700.0,18874.0,1014415521710400.0,2015
7,63459,2015-01-13T00:00:00,PROPERTY,540.62,541.722,535.073,536.947,54.0,-3.673,3827113330.0,1989268343150.0,40442.0,368268354244209.0,2015
8,63460,2015-01-13T00:00:00,INFRASTRUC,1144.463,1148.778,1139.988,1140.97,51.0,-3.493,2042802852.0,1236213793830.0,59425.0,730820257166147.0,2015
9,63461,2015-01-13T00:00:00,FINANCE,730.763,734.468,728.258,731.725,86.0,0.962,366197042.0,824880939985.0,25803.0,1317215478974870.0,2015
10,63462,2015-01-13T00:00:00,TRADE,877.846,894.023,873.573,894.023,112.0,16.177,1123137209.0,1898195424921.0,38820.0,636277832870293.0,2015
11,63463,2015-01-13T00:00:00,MANUFACTUR,1308.7,1327.315,1316.195,1326.413,143.0,17.713,963348046.0,1161962050280.0,65710.0,1754450113306650.0,2015
12,63464,2015-01-13T00:00:00,LQ45,890.831,898.645,893.725,897.554,45.0,6.723,3960866586.0,5138194783136.0,127557.0,3333613116866840.0,2015
13,63465,2015-01-13T00:00:00,JII,683.778,692.262,686.213,692.145,30.0,8.367,956478607.0,2811949950301.0,86356.0,1947642585344120.0,2015
14,63466,2015-01-13T00:00:00,MBX,1499.391,1508.853,1502.516,1507.272,256.0,7.881,7621890728.0,6780017995891.0,207170.0,4662048325331930.0,2015
15,63467,2015-01-13T00:00:00,DBX,702.463,705.146,701.043,705.146,252.0,2.683,3281846442.0,1038393819850.0,69984.0,552715253801367.0,2015
16,63468,2015-01-13T00:00:00,KOMPAS100,1134.549,1143.454,1137.574,1142.187,100.0,7.638,6534159371.0,6039769753261.0,170486.0,3755849246908230.0,2015
17,63469,2015-01-13T00:00:00,BISNIS-27,452.819,456.62,453.676,456.095,27.0,3.276,812682084.0,3116661372551.0,90837.0,2726603575254360.0,2015
18,63470,2015-01-13T00:00:00,PEFINDO25,475.11,482.568,475.876,479.342,25.0,4.232,258230800.0,276256422100.0,18643.0,167112392620754.0,2015
19,63471,2015-01-13T00:00:00,SRI-KEHATI,296.45,298.967,296.911,298.332,25.0,1.882,380258611.0,2168899563155.0,61599.0,2525778249859810.0,2015
20,63472,2015-01-13T00:00:00,ISSI,167.114,168.274,167.439,168.274,316.0,1.16,6567973189.0,5377838906506.0,186191.0,2940490739920320.0,2015
21,63473,2015-01-13T00:00:00,IDX30,457.928,462.408,459.397,462.006,30.0,4.078,897276923.0,3322811641001.0,91050.0,2982688879439240.0,2015
22,63474,2015-01-13T00:00:00,INFOBANK15,562.753,566.4,560.909,563.744,15.0,0.991,100371929.0,731273997050.0,18296.0,1129103972111570.0,2015
23,63475,2015-01-13T00:00:00,SMinfra18,364.398,366.455,364.663,365.021,18.0,0.623,309358945.0,1076977917650.0,34091.0,963849008567615.0,2015
24,63476,2015-01-13T00:00:00,MNC36,280.73,282.822,281.362,282.338,36.0,1.608,3835666778.0,4668974851251.0,104145.0,2982713022155630.0,2015
25,63477,2015-01-13T00:00:00,Investor33,369.4,372.14,369.538,371.744,33.0,2.344,3731270736.0,4432467955636.0,98024.0,2703106371441980.0,2015
1,63503,2015-01-14T00:00:00,COMPOSITE,5214.359,5225.023,5159.668,5159.668,508.0,-54.691,7625204189.0,5565642554512.0,245073.0,5163516329860830.0,2015
2,63504,2015-01-14T00:00:00,AGRI,2331.335,2356.386,2282.401,2284.447,21.0,-46.888,1094678000.0,302733372400.0,20866.0,157199277420050.0,2015
3,63505,2015-01-14T00:00:00,MINING,1327.61,1333.858,1307.085,1307.778,41.0,-19.832,1334516089.0,400488176900.0,28800.0,243627570400400.0,2015
4,63506,2015-01-14T00:00:00,BASIC-IND,541.5,543.891,535.509,535.509,65.0,-5.991,1100031111.0,656035974565.0,28761.0,375906240124419.0,2015
5,63507,2015-01-14T00:00:00,MISC-IND,1262.942,1263.74,1244.601,1244.601,41.0,-18.341,180393200.0,210869236600.0,9578.0,354695934837210.0,2015
6,63508,2015-01-14T00:00:00,CONSUMER,2191.452,2199.671,2174.138,2174.138,37.0,-17.314,119826265.0,396726106100.0,14325.0,1008740344238830.0,2015
7,63509,2015-01-14T00:00:00,PROPERTY,536.947,539.19,528.934,530.072,54.0,-6.875,1236033200.0,819619172300.0,38027.0,363553455673187.0,2015
8,63510,2015-01-14T00:00:00,INFRASTRUC,1140.97,1143.606,1129.613,1129.613,51.0,-11.357,1419357461.0,946467157375.0,50457.0,723729185224248.0,2015
9,63511,2015-01-14T00:00:00,FINANCE,731.725,736.134,727.714,727.714,86.0,-4.011,392056652.0,784357958410.0,21211.0,1310023839902320.0,2015
10,63512,2015-01-14T00:00:00,TRADE,894.023,895.102,879.612,879.612,112.0,-14.411,748312211.0,1048345399862.0,33048.0,626040482040167.0,2015
11,63513,2015-01-14T00:00:00,MANUFACTUR,1326.413,1329.994,1312.673,1312.673,143.0,-13.74,1400250576.0,1263631317265.0,52664.0,1739342519200460.0,2015
12,63514,2015-01-14T00:00:00,LQ45,897.554,899.315,886.936,886.936,45.0,-10.618,1235676541.0,3503505542725.0,96510.0,3294177518103200.0,2015
13,63515,2015-01-14T00:00:00,JII,692.145,692.852,681.659,681.659,30.0,-10.486,703023487.0,2024483991490.0,67344.0,1918134808697240.0,2015
14,63516,2015-01-14T00:00:00,MBX,1507.272,1510.247,1491.26,1491.26,256.0,-16.012,4461816827.0,4312701035742.0,178602.0,4615797360296540.0,2015
15,63517,2015-01-14T00:00:00,DBX,705.146,708.438,697.537,698.498,252.0,-6.648,3163387362.0,1252941518770.0,66471.0,547718969564287.0,2015
16,63518,2015-01-14T00:00:00,KOMPAS100,1142.187,1144.416,1127.973,1127.973,100.0,-14.214,3546533773.0,4253101928467.0,144520.0,3709110711861650.0,2015
